assessment_event_id,program_id_anon,activity_title,activity_id,activity_event_id,creator_id_anon,activity_event_date,activity_event_created_date,evidence_recorded_date,assessment_event_creation_date,expiration_date,rater_id_anon,rater_role_during_event,subject_id_anon,subject_role_during_event,subject_pgy_now,subject_pgy_during_event,created_by,instrument_title,instrument_id,activity_value,activity_anchor,age_value,age_anchor,assessment_type_value,assessment_type_anchor,commitment_to_growth_and_learning_value,collaborating_with_others_value,complexity_value,complexity_anchor,diagnosis_value,diagnosis_anchor,duration_of_observation_value,duration_of_observation_anchor,family_centered_care_value,feedback_value,knowing_limits_and_help_seeking_value,next_level_value,professional_behaviors_and_responsibilities_value,providing_high_value_care_value,plan_value,plan_anchor,procedure_value,procedure_anchor,readiness_for_practice_value,readiness_for_practice_anchor,setting_value,supervision_value,supervision_anchor,why_value
5b0e709f-54f9-48b7-9bbc-42e9d8015aaa,4bc3ab9684477a9881607fa489caf26f,ACUTE COMMON PROBLEM of a term/near term newborn,e9515dce-4be7-11f0-b510-d3d189446bbe,1f52d3b7-2213-4852-a239-a7f8897be545,c623b11f0ebeead23ba0e738f827da61,2025-09-14 14:29:53.000,2025-09-14 14:29:53.000,2025-09-15 17:30:14.901,2025-09-14 14:32:26.174,2025-09-21 14:29:53.000,c623b11f0ebeead23ba0e738f827da61,Attending,e37394db3c81b2c8be55b9d3a2c21355,Trainee,1,1,Attending,"Manage a newborn with an acute, common diagnosis",c5bcd1f4-eb95-41cb-9fc4-a7554b83fbf3,,,,,,,,,2,Moderate,2,Indirect hyperbilirubinemia,,,,**** independently managed patients with hyperbilirubinemia of prematurity and made accurate clinical decisions based on current AAP guidelines.,,,,,,,,,,,NICU/PICU,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
5d51b505-b2b7-46ec-8b72-535a53463670,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,0d79bed7-dd67-4553-a488-f7bd28fae4ea,f1dc5a07e98a77f8d55edf54d834084d,2025-09-07 00:55:14.000,2025-09-07 00:55:14.000,2025-09-07 00:59:21.530,2025-09-07 00:57:18.433,2025-09-14 00:55:14.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,39f3e46936b9fd6a73f4f6bf6cd443df,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,1,Straightforward,,,,,,Today was a high census day and you handled it well. You worked through notes and also patient care. One thing to work on is adjusting your discharge talk to the family before you and what might be relevant to them.,,,,,,,,,,,Nursery/Delivery,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
605d0624-a142-4356-a2e4-ed3d2715b069,4bc3ab9684477a9881607fa489caf26f,PROCEDURE,74c1f574-20ae-4348-823d-eb37a3c091c1,0a733c11-2b54-46e0-980c-364f250c264d,04c8da1d26d4f2e1ef9f54dced278491,2025-09-18 18:21:00.000,2025-09-18 18:21:00.000,2025-09-19 02:46:09.426,2025-09-19 02:42:22.501,2025-09-25 18:21:00.000,04c8da1d26d4f2e1ef9f54dced278491,Attending,f4d7f2abf077a9917d7f67ab8cb322c6,Trainee,1,1,Attending,Perform a procedure,2f2e7b11-d839-489a-947b-a8c9dcf371cc,,,,,,,,,1,Straightforward,,,,,,****** performed the circumcision independently with only minor adjustments from the attending and me. He showed excellent communication throughout the procedure and effectively performed all the steps.,,,,,,,16,Neonatal circumcision,,,NICU/PICU,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
6105b741-6943-498b-a342-9f1896dc1b71,4bc3ab9684477a9881607fa489caf26f,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,b25e1111-a7b0-48f9-b71c-01c01769ec8d,6ca26bebed5848af4f9726494401a316,2025-08-27 01:25:01.000,2025-08-27 01:25:01.000,2025-08-27 01:32:45.669,2025-08-27 01:30:30.542,2025-09-03 01:25:01.000,6ca26bebed5848af4f9726494401a316,Attending,4c02457b1b069c32b8f8057e4ea8e1af,Trainee,1,1,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,1,1-4 clinic sessions,,,,,,,2,The resident requires a lot of help with the plan,,,2,Not yet,Primary Care Clinic,1,All or nearly all the time,"Great job for first full day of clinic - only got to see sick visits today but strong work tracking down results from outside hospital and eliciting the true parental concerns in some situations where it was hard to know what they really wanted from us (reassurance vs ""an answer""). Strong exam skills and building rapport. Excellent presentation and conveying key points of HPI/exam to tell a story and give me a good idea of what to expect when I walk in the room."
716323b9-26d1-46e7-ad92-010a5360d8a4,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,eb4c7098-87c6-4d79-986d-99b9d2698755,7b8b70e193ceca047a549431bfaa664c,2025-10-15 17:37:07.000,2025-10-15 17:37:07.000,2025-10-15 17:42:09.877,2025-10-15 17:40:12.394,2025-10-22 17:37:07.000,7b8b70e193ceca047a549431bfaa664c,Attending,b5e3f4e5681c598e50cc59adad95f015,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,1,Straightforward,,,,,,****** highlighted all important and relevant aspects of the infant's care and needs. She effectively communicated discharge instructions to the family and established a report that was noticeable in that the family was grateful for her time and dedication.,,,,,,,,,,,Nursery/Delivery,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
72c26c85-a2a5-4680-a1bb-390a7b9492fd,4bc3ab9684477a9881607fa489caf26f,ACUTE COMMON PROBLEM,902f271b-ec66-4170-8719-e6ccdd7dd19a,232b4aac-ad6b-4459-b17b-80c69d0a7535,f1dc5a07e98a77f8d55edf54d834084d,2025-07-28 18:17:49.000,2025-07-28 18:17:49.000,2025-07-30 12:33:24.190,2025-07-30 12:29:53.825,2025-08-04 18:17:49.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,ab9e729b10dcc8821cac8b67c308a0b4,Trainee,1,1,Attending,"Manage a newborn with an acute, common diagnosis",c5bcd1f4-eb95-41cb-9fc4-a7554b83fbf3,,,,,,,,,1,Straightforward,2,Indirect hyperbilirubinemia,,,,"You asked critical thinking questions about timing or bilirubin checks and how this particular patient might compare to other patients. Reading the 2022 hyperbilirubinemia clinical practice guidelines may help guide you on future patients and help you make your own clinical decisions. In the future, utilize these resources to help you create a plan for your patient.",,,,,,,,,,,Nursery/Delivery,2,SUPERVISOR LED CARE: Required supervising physician(s) to direct the majority of the care,
72dfd90c-8aea-4888-ae20-2f4e879fe6aa,4bc3ab9684477a9881607fa489caf26f,Single Free Text Question- GENERAL FEEDBACK,44c357f6-4bc1-11f0-b3af-ab05f22eca6d,7db9d706-0cfb-4aed-93f3-981c1d40d205,f1dc5a07e98a77f8d55edf54d834084d,2025-08-18 23:36:15.000,2025-08-18 23:36:15.000,2025-08-18 23:42:42.935,2025-08-18 23:37:49.305,2025-08-25 23:36:15.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,ab9e729b10dcc8821cac8b67c308a0b4,Trainee,1,1,Attending,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,1,Based on a single encounter or day,,,,,,,,,,"In the nursery, especially when encounters require an interpreter, often times families can get confused on who is going to call for the newborn appointment. The way you interact with families and interpreters is patient centered. You talk directly to patients.",,"I recommend being clear about who is going to call for the newborn appt, especially when using interpreters. I also walk patients through how to call and ask for an interpreter. This will help them advocate for themselves and babies after leaving the hospital. Spending a little extra time during an encounter doing this can lead to patient advocacy.",,,,,,,,,Nursery/Delivery,,,
772c3693-7914-467a-a05c-3dfe95084fd5,4bc3ab9684477a9881607fa489caf26f,ACUTE COMMON PROBLEM,902f271b-ec66-4170-8719-e6ccdd7dd19a,469568cf-10a7-4a93-bf65-3a02b990e0bd,f1dc5a07e98a77f8d55edf54d834084d,2025-08-17 21:21:47.000,2025-08-17 21:21:47.000,2025-08-17 21:28:13.354,2025-08-17 21:25:34.713,2025-08-24 21:21:47.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,ab9e729b10dcc8821cac8b67c308a0b4,Trainee,1,1,Attending,"Manage a newborn with an acute, common diagnosis",c5bcd1f4-eb95-41cb-9fc4-a7554b83fbf3,,,,,,,,,1,Straightforward,8,Other,,,,"Depending on the situation and feeding goals, a low birth weight infant may qualify for increased calories in their formula if they choose to use formula. Some knowledge you may work on is different formulas and especially which ones have increased calories and in what situations you might use these (aka hypoglycemia, low birth weight, etc). This information will be useful to you not only in the Newborn nursery, but in clinic and wards as well. In the Newborn nursery, we will try to work on a resource for the future.",,,,,,,,,,,Nursery/Delivery,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
7c87d8f5-929e-4a03-ae73-ced703f537ef,4bc3ab9684477a9881607fa489caf26f,Single Free Text Question- COMMUNICATING WITH PATIENT AND FAMILIES/PROVIDING FAMILY-CENTERED CARE,64618f70-4c74-11f0-bfa1-cf6ba3e29be9,aaf29c92-7f9c-4e54-afde-8e2faa4a12a1,126dffd31dce428d80277726058edb98,2025-07-05 14:22:49.000,2025-07-05 14:22:49.000,2025-07-05 14:28:48.427,2025-07-05 14:24:52.599,2025-07-12 14:22:49.000,126dffd31dce428d80277726058edb98,Attending,07fa9c110465915f23d4b93687d3378e,Trainee,1,1,Attending,Deliver family-centered care,cda5e97e-5421-47b4-8edb-03fe67c4012b,,,,,2,Based on multiple personal observations,,,,,,,,,"**** is delivering organized and concise presentations. I noticed that he squats down when in the room while talking which I think is an astute, high- EQ move. (I'm assuming he does this to appear less intimidating because he is so tall). Only small piece of advice is to work on amusing a little less medical jargon with families. Instead of acute, try ""right now"" as an example",,,,,,,,,,,,Hospitalist/GP Inpatient,,,
834cd7c7-dae9-4c3d-978c-1f7fcdf8d391,4bc3ab9684477a9881607fa489caf26f,INFORMATION SOURCES AND EVIDENCE- incorporating into care and guiding patients,6fd250e0-0583-43da-b8c5-33b8af84bca2,3ccc07d9-9767-464e-b805-1fbfbb0d0f51,c623b11f0ebeead23ba0e738f827da61,2025-09-15 17:25:39.000,2025-09-15 17:25:39.000,2025-09-15 17:36:47.086,2025-09-15 17:31:58.827,2025-09-22 17:25:39.000,c623b11f0ebeead23ba0e738f827da61,Attending,e5d5f994cbd6595179ed243d22aa5356,Trainee,1,1,Attending,Utilizing technology and information sources to enhance learning and patient care,7a7199fc-c3e1-484f-a80a-4290b3bef097,2,Guiding patients and families in their evaluation of the accuracy of information sources,,,,,,,3,Complex,,,,,,"**** relayed information to a family whose child was being treated for HIE on our therapeutic hypothermia protocol in a very calm and professional manner. He was able to articulate a very complex medical treatment plan into laymen's terms. The family verbalized their gratitude to have **** as their provider. He displayed compassion and kindness, always advocating for the best interest of the patient and his family.",,,,,,,,,,,NICU/PICU,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
835674eb-a566-488a-a3dc-1ec149a65817,4bc3ab9684477a9881607fa489caf26f,ACUTE COMMON PROBLEM,902f271b-ec66-4170-8719-e6ccdd7dd19a,55a5dab9-7eee-4d13-b63b-9148a5a2f6cf,f1dc5a07e98a77f8d55edf54d834084d,2025-07-19 01:36:38.000,2025-07-19 01:36:38.000,2025-07-19 01:43:24.730,2025-07-19 01:39:42.291,2025-07-26 01:36:38.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,dcdb6e56028af4b2495fc23f2134d130,Trainee,1,1,Attending,"Manage a newborn with an acute, common diagnosis",c5bcd1f4-eb95-41cb-9fc4-a7554b83fbf3,,,,,,,,,1,Straightforward,2,Indirect hyperbilirubinemia,,,,Today for a baby who was clinically jaundiced you made decisions regarding obtaining serum bilirubins and created a differential for a baby with a rapid rate of rise. You went back and forth quite a bit in regard to deciding when to obtain a repeat serum bilirubin. Making a decision and having reasoning behind your decision can be an area of growth. Utilize your resources as well - 2022 hyperbilirubinemia clinical practice guidelines.,,,,,,,,,,,Nursery/Delivery,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
88d690d5-7fd0-416b-87bb-fb6f9675fbc4,4bc3ab9684477a9881607fa489caf26f,"HANDOVER to and from on admission, transfer, discharge, and care transitions",0dcbd1dd-6cfc-4c0b-80d3-88786115e5c9,da118443-ad21-4d93-8bff-452a64b841d6,61407b564fc9d84f70865da33cb36a09,2025-08-28 16:50:59.000,2025-08-28 16:50:59.000,2025-08-28 16:55:32.691,2025-08-28 16:52:20.390,2025-09-04 16:50:59.000,61407b564fc9d84f70865da33cb36a09,Attending,54f6de11d5b1d7e6881cd4a03740e9ad,Trainee,1,1,Attending,Facilitate a handover to and from other health care providers (either within or across settings),c840f3bd-0a80-4321-8a0a-eb28e80a7e99,,,,,,,,,1,Straightforward,,,,,,"Nice job taking relevant history on a rash-related viral illness and conveying in the H&P. For your patient that transferred from NWC with rash, your assessment is very close to an HPI. Try making it a very short (one sentence summary and then your differential with explanation of what makes your top differential most likely and helps lower the others). You can review the changes I made if it helps! Another tip: when possible, try to add photos to the H&P from the chart so that providers using Care Everywhere can see them more easily.",,,,,,,,,,,Hospitalist/GP Inpatient,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
90a6a76b-33a5-489d-a5df-ef08212ac059,4bc3ab9684477a9881607fa489caf26f,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,038860ef-5643-480a-88d4-5bc71589f7cb,6ca26bebed5848af4f9726494401a316,2025-08-20 00:11:51.000,2025-08-20 00:11:51.000,2025-08-20 01:15:20.632,2025-08-20 00:12:57.948,2025-08-27 00:11:51.000,6ca26bebed5848af4f9726494401a316,Attending,5d61ab8c705a830d08bbe75f404e46fa,Trainee,1,1,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,1,1-4 clinic sessions,,,,,,,2,The resident requires a lot of help with the plan,,,2,Not yet,Primary Care Clinic,1,All or nearly all the time,Impressed with ******'s thoroughness for it being her second day in clinic. She was efficiently able to collect all important parts of well checks HPI and provide appropriate counseling in multiple situations. She also did a great job with a sick visit with a child with autism and was able to come up with a plan with the family using shared decision making and provide some anticipatory guidance. Well done for first full day in clinic!
92633828-91ab-4266-b898-bed45f735af3,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,c3dcd84a-ee49-4ea6-aeec-cbc71dbf62da,f1dc5a07e98a77f8d55edf54d834084d,2025-07-30 12:29:54.000,2025-07-30 12:29:54.000,2025-07-30 19:13:34.691,2025-07-30 18:56:55.468,2025-08-06 12:29:54.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,e25d8c44f421b09658201450407038ac,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,1,Straightforward,,,,,,You counseled on many of the discharge topics to be covered in the newborn nursery.,,,,,,,,,,,Nursery/Delivery,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
9c84982a-319d-489f-becc-ea45191600bd,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,3d0e247a-43e9-46ac-9d6f-376a534af284,f1dc5a07e98a77f8d55edf54d834084d,2025-08-25 16:57:00.000,2025-08-25 16:57:00.000,2025-08-26 17:00:12.727,2025-08-26 16:57:59.401,2025-09-01 16:57:00.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,5d61ab8c705a830d08bbe75f404e46fa,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,1,Straightforward,,,,,,"Hopefully you have been able to observe attendings modeling patient presentations and much of the anticipatory guidance we offer on both admission, progress, and discharge days. One resource that will be great for you to review is the newborn book that each family gets. Much of the anticipatory guidance is in this book. Another resource we use often is healthychildren.org so if there is a question not covered in the newborn book then this website most likely has recommendations.",,,,,,,,,,,Nursery/Delivery,1,SUPERVISOR PERFORMED: Resident was an observer,
9d208ebf-daa3-4674-bb42-94ad9f0ad6bd,4bc3ab9684477a9881607fa489caf26f,ACUTE COMMON PROBLEM,902f271b-ec66-4170-8719-e6ccdd7dd19a,fbfc6b27-70c6-438e-891f-0192dd0523ee,f1dc5a07e98a77f8d55edf54d834084d,2025-07-17 03:22:16.000,2025-07-17 03:22:16.000,2025-07-17 20:00:54.411,2025-07-17 19:58:23.896,2025-07-24 03:22:16.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,dcdb6e56028af4b2495fc23f2134d130,Trainee,1,1,Attending,"Manage a newborn with an acute, common diagnosis",c5bcd1f4-eb95-41cb-9fc4-a7554b83fbf3,,,,,,,,,1,Straightforward,3,"Infection Risk (e.g., maternal fever, GBS not adequately treated, etc.)",,,,"With any sepsis risk factors present in a dyad, it is a good idea to run the data through the EOS calculator from Kaiser. Many times the well appearing infant may be routine care but often the equivocal status may require further workup. This is good information to pass on to the team taking over care, especially at night.",,,,,,,,,,,Nursery/Delivery,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
9e203c08-0693-4690-b6aa-5897f2b127d5,4bc3ab9684477a9881607fa489caf26f,"ROUTINE HEALTH VISIT for child WITH complex, chronic, or special health care needs",60ab69f0-8f4e-44e7-8bd4-222d9ec4c691,1278d1c1-e5f8-4b1a-a3c1-ae70cf78e506,b5294da8cd8dbf84db3874c500b6a0fd,2025-09-09 14:00:00.000,2025-09-09 14:00:00.000,2025-09-10 19:20:55.891,2025-09-10 19:16:39.111,2025-09-16 14:00:00.000,b5294da8cd8dbf84db3874c500b6a0fd,Attending,b5e3f4e5681c598e50cc59adad95f015,Trainee,1,1,Attending,"Provide comprehensive healthcare for a child with complex, chronic, or special health care needs",a4ce695f-419d-4346-ac47-d918f63d562f,,,3,School-age,,,,,2,Moderate,,,,,,"Great job with a complex care patient! Dr. ******* evaluated not only the routine preventative care, but reviewed multiple specialist appointments so that family really felt like she knew their child. Also, great job identifying unique preventative needs such as additional dose of Prevnar. Expect improved familiarity with clinic resources (nebulizer tubing, spacers, etc) to come with time.",,,,,,,,,,,Primary Care Clinic,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
a2ede058-04fa-4665-bc11-f98fe91ae472,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,f09a8b6d-001a-4d17-8e3e-28a457502cb9,f1dc5a07e98a77f8d55edf54d834084d,2025-07-19 01:39:43.000,2025-07-19 01:39:43.000,2025-07-19 01:47:32.322,2025-07-19 01:44:56.086,2025-07-26 01:39:43.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,1640ac315669cc246f75679b6dd26dec,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,2,Moderate,,,,,,Today we had many patients with multiple problems such as possible maternal syphilis and decreased urine output. You worked diligently to obtain the necessary data for the syphilis situation and communicated well with our OB colleagues as well as doing a thorough chart review. You managed talking with nurses and putting in orders well today. I also think you are very thoughtful in your conversations with families.,,,,,,,,,,,Nursery/Delivery,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
aa757ab4-5e8b-4de7-adb5-d43059868173,4bc3ab9684477a9881607fa489caf26f,Single Free Text Question- COMMUNICATING WITH PATIENT AND FAMILIES/PROVIDING FAMILY-CENTERED CARE,64618f70-4c74-11f0-bfa1-cf6ba3e29be9,488bd4a1-0729-454d-8230-c492d2d3068e,126dffd31dce428d80277726058edb98,2025-08-17 18:57:59.000,2025-08-17 18:57:59.000,2025-08-17 19:01:48.978,2025-08-17 19:00:50.428,2025-08-24 18:57:59.000,126dffd31dce428d80277726058edb98,Attending,69d8a053e98a836d307f7428959fbdb2,Trainee,1,1,Attending,Deliver family-centered care,cda5e97e-5421-47b4-8edb-03fe67c4012b,,,,,1,Based on a single encounter or day,,,,,,,,,**** really does an outstanding job connecting and developing report with patients. It is clear that she has developed relationships with them and that she has high emotional intelligence when approaching families in more complex and difficult situations. I was very impressed with her ability to do this so early in her training.,,,,,,,,,,,,Hospitalist/GP Inpatient,,,
b39d6412-bb9e-49fe-95dc-2fc09ad1045c,4bc3ab9684477a9881607fa489caf26f,ACUTE COMMON PROBLEM,902f271b-ec66-4170-8719-e6ccdd7dd19a,e7fa7e0e-411f-44a1-a351-9a0223164205,f1dc5a07e98a77f8d55edf54d834084d,2025-08-17 19:31:41.000,2025-08-17 19:31:41.000,2025-08-17 21:24:12.068,2025-08-17 21:21:45.844,2025-08-24 19:31:41.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,e37394db3c81b2c8be55b9d3a2c21355,Trainee,1,1,Attending,"Manage a newborn with an acute, common diagnosis",c5bcd1f4-eb95-41cb-9fc4-a7554b83fbf3,,,,,,,,,1,Straightforward,2,Indirect hyperbilirubinemia,,,,You had several patients today with indirect hyperbilirubinemia and you utilized Bilitool and clinical exam/history to guide your decision making. You educated the family on the signs and symptoms of jaundice and got buy in from the family regarding jaundice. Continue to work on how you might talk to a family about ABO incompatibility in an easier to understand way while still providing the relevant information.,,,,,,,,,,,Nursery/Delivery,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
ba7392e6-d9c1-4885-8699-85e462792a9e,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,cd842bea-5b35-40dd-85d8-5315ee55f76a,f1dc5a07e98a77f8d55edf54d834084d,2025-07-28 18:12:26.000,2025-07-28 18:12:26.000,2025-07-28 18:20:18.409,2025-07-28 18:17:48.276,2025-08-04 18:12:26.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,ab9e729b10dcc8821cac8b67c308a0b4,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,1,Straightforward,,,,,,"Today is your second day and you are willing to try presentations and jump right into patient care. You started talking with the medical students. For the future, if I or another attending starts talking and you would like to jump back in, just interrupt us. We would be more than happy for you to jump back into the patient presentation and encounter.",,,,,,,,,,,Nursery/Delivery,2,SUPERVISOR LED CARE: Required supervising physician(s) to direct the majority of the care,
c61e1def-3e46-413a-93bd-439e0dd6e453,4bc3ab9684477a9881607fa489caf26f,"ROUTINE HEALTH VISIT for child WITHOUT significant complex, chronic, or special health care needs",ebffffa8-c755-4a62-b157-dc3a17ed3385,da85ce04-fe90-4539-b732-b0938a5c19f4,5fb1131a4fbea26d5fd8455ea22052c4,2025-07-14 17:08:00.000,2025-07-14 17:08:00.000,2025-07-15 17:12:18.670,2025-07-15 17:11:01.735,2025-07-21 17:08:00.000,5fb1131a4fbea26d5fd8455ea22052c4,Attending,69d8a053e98a836d307f7428959fbdb2,Trainee,1,1,Attending,Providing preventative primary care for children of all ages,e53c420f-bd1d-48c1-973c-2ef023a8753d,,,2,Toddler,,,,,1,Straightforward,,,,,,"Good presentation, thorough and complete.",,,,,,,,,,,Primary Care Clinic,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
cdc64f32-3d42-4dfd-adbf-88277ef6b982,4bc3ab9684477a9881607fa489caf26f,ACUTE COMMON PROBLEM,902f271b-ec66-4170-8719-e6ccdd7dd19a,15f6b082-5842-43ac-a87f-a64e63bb8bb9,f1dc5a07e98a77f8d55edf54d834084d,2025-09-04 01:02:00.000,2025-09-04 01:02:00.000,2025-09-07 01:07:05.970,2025-09-07 01:05:37.586,2025-09-11 01:02:00.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,603100a47ea49368ca13658ccc4352b5,Trainee,1,1,Attending,"Manage a newborn with an acute, common diagnosis",c5bcd1f4-eb95-41cb-9fc4-a7554b83fbf3,,,,,,,,,1,Straightforward,1,Hypoglycemia,,,,Today you had a patient with hypoglycemia. You were able to identify risk factors for hypoglycemia. Together we walked through different options such as supplementation and glucose gel. Then you had a shared decision making discussed with family quite effectively. You were empathetic while proving our recommendations.,,,,,,,,,,,Nursery/Delivery,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
ceb09971-4159-4add-afdf-8ecf64921677,4bc3ab9684477a9881607fa489caf26f,"CONSULT a subspecialist/surgeon- identification of need, communicate question, follow up recommendations",c51ceebe-8abd-428a-a4f2-8d1b6bd50c80,7d065d6a-d845-4e62-846c-512c7966497c,04c8da1d26d4f2e1ef9f54dced278491,2025-09-17 17:20:00.000,2025-09-17 17:20:00.000,2025-09-18 17:28:37.616,2025-09-18 17:21:15.117,2025-09-24 17:20:00.000,04c8da1d26d4f2e1ef9f54dced278491,Attending,f4d7f2abf077a9917d7f67ab8cb322c6,Trainee,1,1,Attending,Seek and manage consultation or referral for patients who require subspecialty medical or surgical care,61e94735-dafb-4940-95c3-e47b769e4bd6,,,,,,,,,1,Straightforward,,,,,,"****** did a great job taking the lead on consulting ID for a newborn with concern for syphilis management. Even with some technical difficulties, he navigated the conversation well and knew the patient details well. He effectively communicated the reason for the consult. Fortunately this was a fairly straightforward consult, but many others in the future may not be. Some helpful points for future consults: 1) before calling, write out your question and any necessary details or dates. ID especially loves a detailed story so have that ready to go with your thoughts organized. 2) introduce yourself and what your role is. 3) start with a little one liner for what the question is (""I'm calling for guidance on congenital syphilis management"") before launching into the story. And always ask at the end what their recs are for follow up. Just a few pointers to start with.",,,,,,,,,,,NICU/PICU,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
d20994c0-c3bf-46e3-8c86-0265f5654d42,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,c2194533-1ad8-4553-abf2-54474885cc1c,f1dc5a07e98a77f8d55edf54d834084d,2025-08-28 01:10:47.000,2025-08-28 01:10:47.000,2025-08-28 01:13:45.513,2025-08-28 01:12:22.061,2025-09-04 01:10:47.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,39f3e46936b9fd6a73f4f6bf6cd443df,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,1,Straightforward,,,,,,Today you had thoroughly reviewed your patients and you were able to think through discharge criteria. Keep reading through the newborn book to continue familiarizing yourself with anticipatory guidance for families.,,,,,,,,,,,Nursery/Delivery,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
